Cloud_value,Snow depth [cm],Solar Radiation (kW-hr/m^2/day),Average temperature [°C],Date,Ski Center Name,Latitude
7.0,-1.0,2.16,11.1,2013-09-01,Kommattivaara,66.5
8.0,-1.0,3.3,11.3,2013-09-02,Kommattivaara,66.5
3.0,-1.0,3.22,9.7,2013-09-03,Kommattivaara,66.5
7.0,-1.0,1.91,10.3,2013-09-04,Kommattivaara,66.5
0.0,-1.0,3.29,12.3,2013-09-05,Kommattivaara,66.5
7.0,-1.0,1.44,14.1,2013-09-06,Kommattivaara,66.5
8.0,-1.0,3.35,10.9,2013-09-07,Kommattivaara,66.5
0.0,-1.0,3.4,7.1,2013-09-08,Kommattivaara,66.5
0.0,-1.0,3.65,8.1,2013-09-09,Kommattivaara,66.5
0.0,-1.0,2.55,9.6,2013-09-10,Kommattivaara,66.5
7.0,-1.0,2.38,7.1,2013-09-12,Kommattivaara,66.5
0.0,-1.0,2.73,9.4,2013-09-13,Kommattivaara,66.5
5.0,-1.0,2.06,12.0,2013-09-14,Kommattivaara,66.5
0.0,-1.0,2.5,12.4,2013-09-15,Kommattivaara,66.5
0.0,-1.0,1.76,10.8,2013-09-16,Kommattivaara,66.5
8.0,-1.0,1.0,10.2,2013-09-17,Kommattivaara,66.5
3.0,-1.0,1.6,12.6,2013-09-18,Kommattivaara,66.5
0.0,-1.0,0.98,10.8,2013-09-19,Kommattivaara,66.5
8.0,-1.0,1.3,10.5,2013-09-20,Kommattivaara,66.5
8.0,-1.0,1.05,7.0,2013-09-21,Kommattivaara,66.5
7.0,-1.0,1.31,6.2,2013-09-22,Kommattivaara,66.5
1.0,-1.0,1.84,5.0,2013-09-23,Kommattivaara,66.5
7.0,-1.0,1.43,3.6,2013-09-24,Kommattivaara,66.5
3.0,-1.0,1.65,2.8,2013-09-25,Kommattivaara,66.5
8.0,-1.0,0.71,5.1,2013-09-26,Kommattivaara,66.5
8.0,-1.0,0.57,4.8,2013-09-27,Kommattivaara,66.5
7.0,-1.0,0.65,4.3,2013-09-28,Kommattivaara,66.5
5.0,-1.0,1.59,0.7,2013-09-29,Kommattivaara,66.5
0.0,-1.0,1.03,0.1,2013-09-30,Kommattivaara,66.5
8.0,-1.0,1.32,1.3,2013-10-01,Kommattivaara,66.5
8.0,-1.0,0.87,5.1,2013-10-02,Kommattivaara,66.5
7.0,-1.0,1.44,3.6,2013-10-03,Kommattivaara,66.5
3.0,-1.0,0.68,4.4,2013-10-04,Kommattivaara,66.5
7.0,-1.0,1.08,6.3,2013-10-05,Kommattivaara,66.5
7.0,-1.0,1.12,5.9,2013-10-06,Kommattivaara,66.5
7.0,-1.0,0.95,2.5,2013-10-07,Kommattivaara,66.5
8.0,-1.0,1.18,1.9,2013-10-08,Kommattivaara,66.5
8.0,-1.0,0.63,2.0,2013-10-09,Kommattivaara,66.5
8.0,-1.0,1.35,3.8,2013-10-10,Kommattivaara,66.5
8.0,-1.0,1.22,3.3,2013-10-11,Kommattivaara,66.5
8.0,-1.0,0.66,4.6,2013-10-12,Kommattivaara,66.5
7.0,-1.0,1.29,1.5,2013-10-13,Kommattivaara,66.5
7.0,-1.0,0.57,-0.2,2013-10-14,Kommattivaara,66.5
7.0,0.0,1.15,0.3,2013-10-15,Kommattivaara,66.5
7.0,0.0,1.2,-3.9,2013-10-16,Kommattivaara,66.5
0.0,2.0,1.08,-10.0,2013-10-17,Kommattivaara,66.5
9.0,0.0,0.48,-8.5,2013-10-18,Kommattivaara,66.5
8.0,0.0,0.32,-4.2,2013-10-19,Kommattivaara,66.5
7.0,0.0,0.4,-0.9,2013-10-20,Kommattivaara,66.5
0.0,3.0,0.77,-4.3,2013-10-21,Kommattivaara,66.5
7.0,2.0,0.47,-4.5,2013-10-22,Kommattivaara,66.5
8.0,3.0,0.27,-2.7,2013-10-23,Kommattivaara,66.5
1.0,8.0,0.34,-3.7,2013-10-24,Kommattivaara,66.5
8.0,10.0,0.18,-2.2,2013-10-25,Kommattivaara,66.5
8.0,13.0,0.26,-2.8,2013-10-26,Kommattivaara,66.5
8.0,14.0,0.22,-0.7,2013-10-27,Kommattivaara,66.5
8.0,16.0,0.14,1.3,2013-10-28,Kommattivaara,66.5
8.0,8.0,0.18,2.6,2013-10-29,Kommattivaara,66.5
9.0,4.0,0.25,0.4,2013-10-30,Kommattivaara,66.5
8.0,5.0,0.23,-0.9,2013-10-31,Kommattivaara,66.5
8.0,3.0,0.2,-1.7,2013-11-01,Kommattivaara,66.5
8.0,5.0,0.22,-3.0,2013-11-02,Kommattivaara,66.5
8.0,6.0,0.22,-1.8,2013-11-03,Kommattivaara,66.5
8.0,5.0,0.2,-2.3,2013-11-04,Kommattivaara,66.5
8.0,8.0,0.2,-1.7,2013-11-05,Kommattivaara,66.5
8.0,11.0,0.15,-2.2,2013-11-06,Kommattivaara,66.5
8.0,15.0,0.17,-4.6,2013-11-07,Kommattivaara,66.5
8.0,14.0,0.16,-7.5,2013-11-08,Kommattivaara,66.5
8.0,12.0,0.16,-4.5,2013-11-09,Kommattivaara,66.5
8.0,14.0,0.11,0.4,2013-11-10,Kommattivaara,66.5
8.0,13.0,0.24,-8.0,2013-11-11,Kommattivaara,66.5
8.0,13.0,0.14,-3.1,2013-11-12,Kommattivaara,66.5
8.0,17.0,0.12,-2.4,2013-11-13,Kommattivaara,66.5
8.0,16.0,0.19,-13.0,2013-11-14,Kommattivaara,66.5
0.0,16.0,0.13,-11.4,2013-11-15,Kommattivaara,66.5
8.0,18.0,0.15,-3.1,2013-11-16,Kommattivaara,66.5
8.0,25.0,0.12,-6.4,2013-11-17,Kommattivaara,66.5
0.0,24.0,0.09,-4.3,2013-11-18,Kommattivaara,66.5
7.0,22.0,0.08,-2.3,2013-11-19,Kommattivaara,66.5
8.0,21.0,0.09,-11.7,2013-11-20,Kommattivaara,66.5
0.0,21.0,0.08,-21.5,2013-11-21,Kommattivaara,66.5
7.0,21.0,0.07,-13.4,2013-11-22,Kommattivaara,66.5
1.0,20.0,0.06,-7.8,2013-11-23,Kommattivaara,66.5
0.0,20.0,0.05,-10.6,2013-11-24,Kommattivaara,66.5
0.0,23.0,0.04,-6.2,2013-11-25,Kommattivaara,66.5
0.0,22.0,0.03,-11.8,2013-11-26,Kommattivaara,66.5
8.0,28.0,0.02,-4.8,2013-11-27,Kommattivaara,66.5
8.0,36.0,0.02,-5.1,2013-11-28,Kommattivaara,66.5
1.0,26.0,0.02,-19.6,2013-11-29,Kommattivaara,66.5
7.0,29.0,0.02,-13.2,2013-11-30,Kommattivaara,66.5
7.0,28.0,0.01,-22.8,2013-12-01,Kommattivaara,66.5
0.0,28.0,0.01,-17.5,2013-12-02,Kommattivaara,66.5
8.0,29.0,0.01,-3.8,2013-12-03,Kommattivaara,66.5
0.0,29.0,0.01,-7.3,2013-12-04,Kommattivaara,66.5
3.0,30.0,0.01,-8.0,2013-12-05,Kommattivaara,66.5
7.0,29.0,0.01,-13.1,2013-12-06,Kommattivaara,66.5
8.0,30.0,0.01,-23.9,2013-12-07,Kommattivaara,66.5
9.0,29.0,0.0,-32.1,2013-12-08,Kommattivaara,66.5
7.0,29.0,0.0,-30.4,2013-12-09,Kommattivaara,66.5
8.0,30.0,0.0,-11.8,2013-12-10,Kommattivaara,66.5
8.0,32.0,0.0,-1.2,2013-12-11,Kommattivaara,66.5
0.0,33.0,0.0,-3.6,2013-12-12,Kommattivaara,66.5
7.0,32.0,0.0,-8.6,2013-12-13,Kommattivaara,66.5
0.0,31.0,0.0,-18.4,2013-12-14,Kommattivaara,66.5
8.0,31.0,0.0,-9.9,2013-12-15,Kommattivaara,66.5
8.0,33.0,0.0,-3.8,2013-12-16,Kommattivaara,66.5
8.0,35.0,0.0,-6.0,2013-12-17,Kommattivaara,66.5
9.0,35.0,0.0,-16.3,2013-12-18,Kommattivaara,66.5
5.0,34.0,0.0,-11.1,2013-12-19,Kommattivaara,66.5
7.0,35.0,0.0,-3.9,2013-12-20,Kommattivaara,66.5
7.0,38.0,0.0,-5.1,2013-12-21,Kommattivaara,66.5
8.0,38.0,0.0,-5.1,2013-12-22,Kommattivaara,66.5
8.0,38.0,0.0,-4.9,2013-12-23,Kommattivaara,66.5
7.0,40.0,0.0,-7.0,2013-12-24,Kommattivaara,66.5
7.0,43.0,0.0,-0.6,2013-12-25,Kommattivaara,66.5
8.0,41.0,0.0,1.5,2013-12-26,Kommattivaara,66.5
8.0,40.0,0.0,0.0,2013-12-27,Kommattivaara,66.5
8.0,41.0,0.0,0.1,2013-12-28,Kommattivaara,66.5
8.0,40.0,0.0,1.0,2013-12-29,Kommattivaara,66.5
8.0,38.0,0.0,-0.1,2013-12-30,Kommattivaara,66.5
8.0,37.0,0.0,-1.8,2013-12-31,Kommattivaara,66.5
8.0,38.0,0.0,-7.5,2014-01-01,Kommattivaara,66.5
8.0,39.0,0.0,-6.6,2014-01-02,Kommattivaara,66.5
8.0,39.0,0.0,-2.1,2014-01-03,Kommattivaara,66.5
8.0,40.0,0.01,-3.4,2014-01-04,Kommattivaara,66.5
8.0,40.0,0.01,-1.9,2014-01-05,Kommattivaara,66.5
8.0,42.0,0.01,-0.8,2014-01-06,Kommattivaara,66.5
8.0,42.0,0.01,-2.5,2014-01-07,Kommattivaara,66.5
8.0,45.0,0.01,-2.8,2014-01-08,Kommattivaara,66.5
7.0,56.0,0.01,-11.0,2014-01-09,Kommattivaara,66.5
0.0,53.0,0.01,-20.6,2014-01-10,Kommattivaara,66.5
0.0,52.0,0.01,-25.8,2014-01-11,Kommattivaara,66.5
0.0,52.0,0.02,-21.8,2014-01-12,Kommattivaara,66.5
0.0,51.0,0.02,-15.0,2014-01-13,Kommattivaara,66.5
7.0,50.0,0.03,-20.2,2014-01-15,Kommattivaara,66.5
7.0,50.0,0.04,-13.9,2014-01-16,Kommattivaara,66.5
7.0,50.0,0.05,-19.4,2014-01-17,Kommattivaara,66.5
8.0,51.0,0.06,-31.2,2014-01-18,Kommattivaara,66.5
1.0,51.0,0.07,-35.6,2014-01-19,Kommattivaara,66.5
0.0,50.0,0.08,-24.0,2014-01-20,Kommattivaara,66.5
8.0,50.0,0.07,-17.1,2014-01-21,Kommattivaara,66.5
8.0,50.0,0.08,-16.2,2014-01-22,Kommattivaara,66.5
8.0,53.0,0.09,-13.9,2014-01-23,Kommattivaara,66.5
7.0,58.0,0.13,-14.0,2014-01-24,Kommattivaara,66.5
7.0,57.0,0.13,-18.1,2014-01-25,Kommattivaara,66.5
8.0,57.0,0.11,-10.2,2014-01-26,Kommattivaara,66.5
8.0,61.0,0.12,-11.6,2014-01-27,Kommattivaara,66.5
7.0,61.0,0.13,-15.5,2014-01-28,Kommattivaara,66.5
8.0,60.0,0.16,-14.3,2014-01-29,Kommattivaara,66.5
5.0,60.0,0.19,-14.1,2014-01-30,Kommattivaara,66.5
7.0,59.0,0.17,-20.6,2014-01-31,Kommattivaara,66.5
5.0,56.0,0.16,-18.6,2014-02-01,Kommattivaara,66.5
8.0,58.0,0.18,-11.3,2014-02-02,Kommattivaara,66.5
8.0,58.0,0.18,-5.1,2014-02-03,Kommattivaara,66.5
7.0,57.0,0.19,-2.0,2014-02-04,Kommattivaara,66.5
7.0,57.0,0.22,-3.5,2014-02-05,Kommattivaara,66.5
8.0,57.0,0.23,-5.7,2014-02-06,Kommattivaara,66.5
8.0,56.0,0.17,-7.9,2014-02-07,Kommattivaara,66.5
8.0,57.0,0.19,-5.3,2014-02-08,Kommattivaara,66.5
9.0,59.0,0.22,-1.9,2014-02-09,Kommattivaara,66.5
7.0,58.0,0.22,0.0,2014-02-10,Kommattivaara,66.5
8.0,58.0,0.21,-0.6,2014-02-11,Kommattivaara,66.5
8.0,60.0,0.29,-2.1,2014-02-12,Kommattivaara,66.5
8.0,61.0,0.29,-1.9,2014-02-13,Kommattivaara,66.5
7.0,61.0,0.33,-1.7,2014-02-14,Kommattivaara,66.5
7.0,60.0,0.32,-1.4,2014-02-15,Kommattivaara,66.5
8.0,60.0,0.3,-3.0,2014-02-16,Kommattivaara,66.5
8.0,61.0,0.36,-3.2,2014-02-17,Kommattivaara,66.5
5.0,60.0,0.39,-6.8,2014-02-18,Kommattivaara,66.5
5.0,60.0,0.52,-8.1,2014-02-19,Kommattivaara,66.5
7.0,60.0,0.85,-18.7,2014-02-20,Kommattivaara,66.5
7.0,59.0,0.54,-14.4,2014-02-21,Kommattivaara,66.5
7.0,63.0,0.35,-8.9,2014-02-22,Kommattivaara,66.5
8.0,63.0,0.54,-0.8,2014-02-23,Kommattivaara,66.5
8.0,63.0,0.78,2.1,2014-02-24,Kommattivaara,66.5
7.0,62.0,0.38,1.5,2014-02-25,Kommattivaara,66.5
0.0,60.0,0.28,-0.6,2014-02-26,Kommattivaara,66.5
7.0,60.0,0.33,-2.0,2014-02-27,Kommattivaara,66.5
8.0,60.0,0.61,-1.7,2014-02-28,Kommattivaara,66.5
8.0,60.0,0.4,-0.6,2014-03-01,Kommattivaara,66.5
7.0,59.0,0.81,-1.9,2014-03-02,Kommattivaara,66.5
8.0,60.0,1.01,-3.3,2014-03-03,Kommattivaara,66.5
8.0,61.0,0.62,-2.2,2014-03-04,Kommattivaara,66.5
7.0,61.0,0.68,-1.3,2014-03-05,Kommattivaara,66.5
8.0,60.0,0.55,-0.4,2014-03-06,Kommattivaara,66.5
7.0,60.0,0.78,1.4,2014-03-07,Kommattivaara,66.5
8.0,60.0,1.01,1.4,2014-03-08,Kommattivaara,66.5
7.0,59.0,0.62,0.2,2014-03-09,Kommattivaara,66.5
1.0,59.0,1.53,3.0,2014-03-10,Kommattivaara,66.5
7.0,58.0,2.12,-0.4,2014-03-11,Kommattivaara,66.5
7.0,58.0,2.18,1.3,2014-03-12,Kommattivaara,66.5
0.0,57.0,1.96,-3.1,2014-03-13,Kommattivaara,66.5
7.0,64.0,1.81,-1.6,2014-03-14,Kommattivaara,66.5
8.0,65.0,2.1,-7.9,2014-03-15,Kommattivaara,66.5
7.0,65.0,2.32,-11.7,2014-03-16,Kommattivaara,66.5
0.0,64.0,2.79,-18.6,2014-03-17,Kommattivaara,66.5
0.0,64.0,2.86,-19.0,2014-03-18,Kommattivaara,66.5
0.0,63.0,2.93,-18.3,2014-03-19,Kommattivaara,66.5
0.0,63.0,2.98,-17.3,2014-03-20,Kommattivaara,66.5
7.0,64.0,2.16,-9.9,2014-03-21,Kommattivaara,66.5
3.0,63.0,2.38,-9.3,2014-03-22,Kommattivaara,66.5
8.0,64.0,2.05,-2.3,2014-03-23,Kommattivaara,66.5
8.0,65.0,1.86,-3.0,2014-03-24,Kommattivaara,66.5
3.0,64.0,2.56,-5.2,2014-03-25,Kommattivaara,66.5
7.0,65.0,3.13,-3.6,2014-03-26,Kommattivaara,66.5
0.0,64.0,2.61,-0.3,2014-03-27,Kommattivaara,66.5
8.0,63.0,1.64,0.2,2014-03-28,Kommattivaara,66.5
1.0,63.0,2.79,-1.9,2014-03-29,Kommattivaara,66.5
0.0,61.0,3.35,-7.4,2014-03-30,Kommattivaara,66.5
0.0,61.0,3.44,-10.4,2014-03-31,Kommattivaara,66.5
3.0,61.0,3.05,-5.5,2014-04-01,Kommattivaara,66.5
7.0,62.0,3.51,-4.7,2014-04-02,Kommattivaara,66.5
5.0,60.0,3.47,-9.9,2014-04-03,Kommattivaara,66.5
0.0,61.0,3.7,-7.8,2014-04-04,Kommattivaara,66.5
7.0,61.0,3.64,-3.5,2014-04-05,Kommattivaara,66.5
0.0,60.0,4.25,-7.3,2014-04-06,Kommattivaara,66.5
0.0,61.0,3.98,-7.8,2014-04-07,Kommattivaara,66.5
0.0,61.0,4.5,-9.9,2014-04-08,Kommattivaara,66.5
0.0,61.0,4.77,-11.6,2014-04-09,Kommattivaara,66.5
0.0,61.0,3.79,-2.0,2014-04-10,Kommattivaara,66.5
7.0,62.0,2.06,0.2,2014-04-11,Kommattivaara,66.5
1.0,61.0,3.74,2.3,2014-04-12,Kommattivaara,66.5
8.0,60.0,2.58,1.4,2014-04-13,Kommattivaara,66.5
8.0,56.0,1.92,1.6,2014-04-14,Kommattivaara,66.5
7.0,51.0,4.87,0.1,2014-04-15,Kommattivaara,66.5
7.0,48.0,4.25,-1.8,2014-04-16,Kommattivaara,66.5
8.0,46.0,3.92,2.5,2014-04-17,Kommattivaara,66.5
8.0,49.0,4.07,1.2,2014-04-18,Kommattivaara,66.5
0.0,46.0,4.01,4.2,2014-04-19,Kommattivaara,66.5
0.0,41.0,5.48,1.1,2014-04-20,Kommattivaara,66.5
0.0,40.0,3.08,2.1,2014-04-21,Kommattivaara,66.5
7.0,37.0,5.41,0.7,2014-04-22,Kommattivaara,66.5
3.0,36.0,5.06,-1.4,2014-04-23,Kommattivaara,66.5
7.0,36.0,2.82,1.7,2014-04-24,Kommattivaara,66.5
7.0,34.0,4.67,1.4,2014-04-25,Kommattivaara,66.5
7.0,32.0,2.86,1.9,2014-04-26,Kommattivaara,66.5
8.0,29.0,3.33,2.1,2014-04-27,Kommattivaara,66.5
7.0,27.0,4.51,0.6,2014-04-28,Kommattivaara,66.5
7.0,38.0,2.71,-1.2,2014-04-29,Kommattivaara,66.5
7.0,38.0,3.82,-3.7,2014-04-30,Kommattivaara,66.5
0.0,33.0,5.04,-4.6,2014-05-01,Kommattivaara,66.5
0.0,30.0,5.64,-5.0,2014-05-02,Kommattivaara,66.5
3.0,29.0,6.08,-4.5,2014-05-03,Kommattivaara,66.5
0.0,29.0,6.0,-5.1,2014-05-04,Kommattivaara,66.5
0.0,28.0,5.86,-4.1,2014-05-05,Kommattivaara,66.5
1.0,28.0,5.2,-3.5,2014-05-06,Kommattivaara,66.5
0.0,28.0,6.13,-2.1,2014-05-07,Kommattivaara,66.5
8.0,28.0,6.2,-2.4,2014-05-08,Kommattivaara,66.5
1.0,27.0,6.32,2.5,2014-05-09,Kommattivaara,66.5
0.0,25.0,5.42,0.9,2014-05-10,Kommattivaara,66.5
8.0,25.0,3.19,1.6,2014-05-11,Kommattivaara,66.5
8.0,22.0,4.45,3.4,2014-05-12,Kommattivaara,66.5
7.0,19.0,3.2,1.9,2014-05-13,Kommattivaara,66.5
7.0,16.0,5.35,-0.4,2014-05-14,Kommattivaara,66.5
0.0,15.0,6.16,2.3,2014-05-15,Kommattivaara,66.5
7.0,13.0,5.04,3.6,2014-05-16,Kommattivaara,66.5
7.0,8.0,4.66,7.9,2014-05-17,Kommattivaara,66.5
1.0,-1.0,5.74,8.3,2014-05-18,Kommattivaara,66.5
7.0,-1.0,5.56,13.6,2014-05-19,Kommattivaara,66.5
7.0,-1.0,1.72,10.2,2014-05-20,Kommattivaara,66.5
9.0,-1.0,6.12,8.0,2014-05-21,Kommattivaara,66.5
8.0,-1.0,4.59,11.1,2014-05-22,Kommattivaara,66.5
7.0,-1.0,2.55,5.8,2014-05-23,Kommattivaara,66.5
7.0,-1.0,4.52,6.3,2014-05-24,Kommattivaara,66.5
7.0,-1.0,4.91,3.5,2014-05-25,Kommattivaara,66.5
3.0,-1.0,4.9,3.2,2014-05-26,Kommattivaara,66.5
0.0,-1.0,3.1,3.6,2014-05-27,Kommattivaara,66.5
7.0,-1.0,6.81,4.7,2014-05-28,Kommattivaara,66.5
0.0,-1.0,7.98,7.1,2014-05-29,Kommattivaara,66.5
0.0,-1.0,5.47,13.3,2014-05-30,Kommattivaara,66.5
8.0,-1.0,2.29,10.9,2014-05-31,Kommattivaara,66.5
8.0,-1.0,3.35,5.2,2014-06-01,Kommattivaara,66.5
5.0,-1.0,6.05,10.1,2014-06-02,Kommattivaara,66.5
0.0,-1.0,7.94,15.5,2014-06-03,Kommattivaara,66.5
0.0,-1.0,7.92,17.4,2014-06-04,Kommattivaara,66.5
5.0,-1.0,5.33,18.7,2014-06-05,Kommattivaara,66.5
7.0,-1.0,5.32,18.5,2014-06-06,Kommattivaara,66.5
7.0,-1.0,5.15,16.9,2014-06-07,Kommattivaara,66.5
7.0,-1.0,2.49,12.4,2014-06-08,Kommattivaara,66.5
5.0,-1.0,5.89,12.5,2014-06-09,Kommattivaara,66.5
7.0,-1.0,5.05,10.9,2014-06-10,Kommattivaara,66.5
7.0,-1.0,4.17,12.0,2014-06-11,Kommattivaara,66.5
5.0,-1.0,2.76,12.6,2014-06-12,Kommattivaara,66.5
8.0,-1.0,3.54,6.1,2014-06-13,Kommattivaara,66.5
7.0,-1.0,6.34,7.4,2014-06-14,Kommattivaara,66.5
8.0,-1.0,5.48,8.0,2014-06-15,Kommattivaara,66.5
5.0,-1.0,5.11,4.2,2014-06-16,Kommattivaara,66.5
7.0,-1.0,7.88,4.9,2014-06-17,Kommattivaara,66.5
8.0,-1.0,4.82,6.6,2014-06-18,Kommattivaara,66.5
7.0,-1.0,5.05,5.7,2014-06-19,Kommattivaara,66.5
0.0,-1.0,3.55,3.7,2014-06-20,Kommattivaara,66.5
8.0,-1.0,4.49,5.7,2014-06-21,Kommattivaara,66.5
0.0,-1.0,5.37,9.2,2014-06-22,Kommattivaara,66.5
5.0,-1.0,5.71,9.9,2014-06-23,Kommattivaara,66.5
7.0,-1.0,5.29,6.0,2014-06-24,Kommattivaara,66.5
7.0,-1.0,4.66,4.8,2014-06-25,Kommattivaara,66.5
8.0,-1.0,4.1,4.9,2014-06-26,Kommattivaara,66.5
8.0,-1.0,4.45,5.9,2014-06-27,Kommattivaara,66.5
8.0,-1.0,4.81,8.2,2014-06-28,Kommattivaara,66.5
7.0,-1.0,5.48,12.1,2014-06-29,Kommattivaara,66.5
5.0,-1.0,5.88,14.6,2014-06-30,Kommattivaara,66.5
0.0,-1.0,6.01,14.6,2014-07-01,Kommattivaara,66.5
1.0,-1.0,4.46,14.4,2014-07-02,Kommattivaara,66.5
8.0,-1.0,1.82,9.8,2014-07-03,Kommattivaara,66.5
7.0,-1.0,3.44,9.7,2014-07-04,Kommattivaara,66.5
8.0,-1.0,4.47,13.2,2014-07-05,Kommattivaara,66.5
7.0,-1.0,6.21,17.1,2014-07-06,Kommattivaara,66.5
0.0,-1.0,7.41,19.8,2014-07-07,Kommattivaara,66.5
0.0,-1.0,7.0,20.8,2014-07-08,Kommattivaara,66.5
5.0,-1.0,7.02,16.4,2014-07-09,Kommattivaara,66.5
0.0,-1.0,7.99,16.8,2014-07-10,Kommattivaara,66.5
0.0,-1.0,6.66,19.3,2014-07-11,Kommattivaara,66.5
8.0,-1.0,7.11,21.0,2014-07-12,Kommattivaara,66.5
1.0,-1.0,5.3,18.6,2014-07-13,Kommattivaara,66.5
0.0,-1.0,7.34,19.2,2014-07-14,Kommattivaara,66.5
0.0,-1.0,4.8,19.2,2014-07-15,Kommattivaara,66.5
3.0,-1.0,2.78,14.7,2014-07-16,Kommattivaara,66.5
8.0,-1.0,2.88,14.0,2014-07-17,Kommattivaara,66.5
7.0,-1.0,4.34,17.2,2014-07-18,Kommattivaara,66.5
8.0,-1.0,5.75,17.8,2014-07-19,Kommattivaara,66.5
3.0,-1.0,5.76,19.0,2014-07-20,Kommattivaara,66.5
0.0,-1.0,5.86,20.4,2014-07-21,Kommattivaara,66.5
5.0,-1.0,5.28,20.7,2014-07-22,Kommattivaara,66.5
5.0,-1.0,6.04,19.7,2014-07-23,Kommattivaara,66.5
1.0,-1.0,5.54,20.9,2014-07-24,Kommattivaara,66.5
8.0,-1.0,6.78,19.1,2014-07-25,Kommattivaara,66.5
0.0,-1.0,4.44,17.6,2014-07-26,Kommattivaara,66.5
8.0,-1.0,5.65,18.7,2014-07-27,Kommattivaara,66.5
7.0,-1.0,3.16,17.1,2014-07-28,Kommattivaara,66.5
7.0,-1.0,2.41,10.5,2014-07-29,Kommattivaara,66.5
7.0,-1.0,2.95,11.1,2014-07-30,Kommattivaara,66.5
7.0,-1.0,1.92,14.6,2014-07-31,Kommattivaara,66.5
7.0,-1.0,5.76,17.2,2014-08-01,Kommattivaara,66.5
5.0,-1.0,5.68,16.1,2014-08-02,Kommattivaara,66.5
0.0,-1.0,5.86,17.3,2014-08-03,Kommattivaara,66.5
0.0,-1.0,4.81,21.1,2014-08-04,Kommattivaara,66.5
0.0,-1.0,5.47,22.5,2014-08-05,Kommattivaara,66.5
0.0,-1.0,5.57,20.9,2014-08-06,Kommattivaara,66.5
1.0,-1.0,5.03,20.6,2014-08-07,Kommattivaara,66.5
1.0,-1.0,3.97,17.9,2014-08-08,Kommattivaara,66.5
0.0,-1.0,2.7,12.5,2014-08-09,Kommattivaara,66.5
7.0,-1.0,1.84,9.9,2014-08-10,Kommattivaara,66.5
8.0,-1.0,3.39,11.6,2014-08-11,Kommattivaara,66.5
0.0,-1.0,1.73,14.1,2014-08-12,Kommattivaara,66.5
7.0,-1.0,4.83,16.3,2014-08-13,Kommattivaara,66.5
3.0,-1.0,3.86,13.1,2014-08-14,Kommattivaara,66.5
8.0,-1.0,4.33,11.8,2014-08-16,Kommattivaara,66.5
7.0,-1.0,2.81,9.0,2014-08-17,Kommattivaara,66.5
7.0,-1.0,3.46,10.0,2014-08-18,Kommattivaara,66.5
7.0,-1.0,2.22,11.2,2014-08-19,Kommattivaara,66.5
8.0,-1.0,2.4,10.4,2014-08-20,Kommattivaara,66.5
8.0,-1.0,2.75,9.0,2014-08-21,Kommattivaara,66.5
8.0,-1.0,2.51,8.6,2014-08-22,Kommattivaara,66.5
7.0,-1.0,2.7,8.9,2014-08-23,Kommattivaara,66.5
8.0,-1.0,2.11,9.8,2014-08-24,Kommattivaara,66.5
7.0,-1.0,2.47,10.1,2014-08-25,Kommattivaara,66.5
7.0,-1.0,2.22,10.7,2014-08-26,Kommattivaara,66.5
7.0,-1.0,1.83,12.0,2014-08-27,Kommattivaara,66.5
7.0,-1.0,1.65,10.5,2014-08-28,Kommattivaara,66.5
7.0,-1.0,2.03,7.6,2014-08-29,Kommattivaara,66.5
7.0,-1.0,2.84,9.1,2014-08-30,Kommattivaara,66.5
8.0,-1.0,4.19,11.1,2014-08-31,Kommattivaara,66.5
0.0,-1.0,4.12,9.4,2014-09-01,Kommattivaara,66.5
0.0,-1.0,3.11,8.8,2014-09-02,Kommattivaara,66.5
8.0,-1.0,3.02,12.8,2014-09-03,Kommattivaara,66.5
7.0,-1.0,3.23,12.6,2014-09-04,Kommattivaara,66.5
7.0,-1.0,3.09,10.8,2014-09-05,Kommattivaara,66.5
7.0,-1.0,2.28,7.4,2014-09-06,Kommattivaara,66.5
5.0,-1.0,2.4,9.4,2014-09-07,Kommattivaara,66.5
0.0,-1.0,2.19,9.6,2014-09-08,Kommattivaara,66.5
8.0,-1.0,2.32,13.2,2014-09-09,Kommattivaara,66.5
7.0,-1.0,2.25,12.0,2014-09-10,Kommattivaara,66.5
7.0,-1.0,1.86,12.2,2014-09-11,Kommattivaara,66.5
7.0,-1.0,2.98,8.4,2014-09-12,Kommattivaara,66.5
0.0,-1.0,3.37,7.2,2014-09-13,Kommattivaara,66.5
1.0,-1.0,2.34,8.0,2014-09-14,Kommattivaara,66.5
0.0,-1.0,3.2,8.1,2014-09-15,Kommattivaara,66.5
0.0,-1.0,3.08,5.3,2014-09-16,Kommattivaara,66.5
0.0,-1.0,1.89,4.6,2014-09-17,Kommattivaara,66.5
9.0,-1.0,1.85,5.1,2014-09-18,Kommattivaara,66.5
8.0,-1.0,1.07,5.8,2014-09-19,Kommattivaara,66.5
8.0,-1.0,0.78,7.7,2014-09-20,Kommattivaara,66.5
8.0,-1.0,0.99,3.3,2014-09-21,Kommattivaara,66.5
0.0,-1.0,2.42,1.2,2014-09-22,Kommattivaara,66.5
0.0,-1.0,1.6,1.6,2014-09-23,Kommattivaara,66.5
3.0,-1.0,0.79,0.9,2014-09-24,Kommattivaara,66.5
8.0,-1.0,0.94,0.7,2014-09-25,Kommattivaara,66.5
7.0,-1.0,0.82,3.7,2014-09-26,Kommattivaara,66.5
