Cloud_value,Snow depth [cm],Solar Radiation (kW-hr/m^2/day),Average temperature [°C],Date,Ski Center Name,Latitude
8.0,22,0.03,-9.0,2011-01-01,Ruskotunturi,66.3333
7.0,21,0.03,-10.1,2011-01-02,Ruskotunturi,66.3333
8.0,22,0.03,-13.7,2011-01-03,Ruskotunturi,66.3333
8.0,22,0.03,-18.1,2011-01-04,Ruskotunturi,66.3333
7.0,22,0.04,-18.3,2011-01-05,Ruskotunturi,66.3333
7.0,23,0.04,-12.5,2011-01-06,Ruskotunturi,66.3333
7.0,24,0.04,-7.2,2011-01-07,Ruskotunturi,66.3333
8.0,33,0.04,-7.4,2011-01-08,Ruskotunturi,66.3333
7.0,33,0.04,-3.3,2011-01-09,Ruskotunturi,66.3333
8.0,34,0.05,-0.3,2011-01-10,Ruskotunturi,66.3333
8.0,39,0.07,-2.7,2011-01-11,Ruskotunturi,66.3333
0.0,36,0.06,-7.2,2011-01-12,Ruskotunturi,66.3333
8.0,36,0.06,-6.3,2011-01-13,Ruskotunturi,66.3333
8.0,36,0.06,-13.1,2011-01-14,Ruskotunturi,66.3333
0.0,35,0.11,-23.3,2011-01-15,Ruskotunturi,66.3333
7.0,35,0.07,-15.4,2011-01-16,Ruskotunturi,66.3333
8.0,43,0.08,-7.0,2011-01-17,Ruskotunturi,66.3333
8.0,10,0.03,-6.1,2012-01-01,Ruskotunturi,66.3333
8.0,10,0.03,-4.3,2012-01-02,Ruskotunturi,66.3333
7.0,14,0.03,-1.3,2012-01-03,Ruskotunturi,66.3333
8.0,13,0.03,-1.0,2012-01-04,Ruskotunturi,66.3333
7.0,13,0.03,-3.0,2012-01-05,Ruskotunturi,66.3333
8.0,14,0.03,-2.7,2012-01-06,Ruskotunturi,66.3333
8.0,16,0.04,-5.6,2012-01-07,Ruskotunturi,66.3333
8.0,16,0.04,-3.9,2012-01-08,Ruskotunturi,66.3333
7.0,16,0.05,-7.0,2012-01-09,Ruskotunturi,66.3333
8.0,17,0.05,-9.3,2012-01-10,Ruskotunturi,66.3333
8.0,20,0.05,-4.6,2012-01-11,Ruskotunturi,66.3333
7.0,20,0.05,-3.2,2012-01-12,Ruskotunturi,66.3333
8.0,34,0.06,-5.4,2012-01-13,Ruskotunturi,66.3333
1.0,31,0.09,-9.1,2012-01-14,Ruskotunturi,66.3333
0.0,30,0.08,-11.7,2012-01-15,Ruskotunturi,66.3333
8.0,30,0.07,-8.3,2012-01-16,Ruskotunturi,66.3333
8.0,32,0.07,-9.5,2012-01-17,Ruskotunturi,66.3333
8.0,31,0.08,-7.8,2012-01-18,Ruskotunturi,66.3333
8.0,30,0.09,-5.3,2012-01-19,Ruskotunturi,66.3333
8.0,30,0.1,-6.3,2012-01-20,Ruskotunturi,66.3333
8.0,30,0.09,-6.2,2012-01-21,Ruskotunturi,66.3333
8.0,30,0.1,-7.7,2012-01-22,Ruskotunturi,66.3333
8.0,31,0.12,-9.6,2012-01-23,Ruskotunturi,66.3333
4.0,31,0.15,-13.5,2012-01-24,Ruskotunturi,66.3333
1.0,31,0.18,-18.0,2012-01-25,Ruskotunturi,66.3333
7.0,31,0.21,-12.1,2012-01-26,Ruskotunturi,66.3333
8.0,31,0.23,-14.5,2012-01-27,Ruskotunturi,66.3333
0.0,30,0.22,-18.3,2012-01-28,Ruskotunturi,66.3333
0.0,31,0.26,-22.1,2012-01-29,Ruskotunturi,66.3333
2.0,31,0.19,-22.9,2012-01-30,Ruskotunturi,66.3333
8.0,31,0.18,-22.2,2012-01-31,Ruskotunturi,66.3333
1.0,31,0.37,-24.2,2012-02-01,Ruskotunturi,66.3333
1.0,31,0.48,-26.5,2012-02-02,Ruskotunturi,66.3333
0.0,30,0.44,-27.0,2012-02-03,Ruskotunturi,66.3333
0.0,31,0.46,-28.0,2012-02-04,Ruskotunturi,66.3333
7.0,32,0.46,-27.7,2012-02-05,Ruskotunturi,66.3333
8.0,37,0.19,-10.4,2012-02-06,Ruskotunturi,66.3333
8.0,41,0.58,-28.7,2012-02-07,Ruskotunturi,66.3333
1.0,40,0.57,-24.0,2012-02-08,Ruskotunturi,66.3333
1.0,39,0.51,-21.1,2012-02-09,Ruskotunturi,66.3333
1.0,40,0.42,-6.4,2012-02-10,Ruskotunturi,66.3333
8.0,38,0.16,-2.9,2012-02-11,Ruskotunturi,66.3333
8.0,40,0.43,-3.9,2012-02-12,Ruskotunturi,66.3333
8.0,41,0.4,-7.6,2012-02-13,Ruskotunturi,66.3333
8.0,40,0.35,-9.3,2012-02-14,Ruskotunturi,66.3333
8.0,43,0.55,-7.1,2012-02-15,Ruskotunturi,66.3333
8.0,44,0.35,-7.8,2012-02-16,Ruskotunturi,66.3333
8.0,49,0.33,-2.0,2012-02-17,Ruskotunturi,66.3333
7.0,48,0.64,-2.8,2012-02-18,Ruskotunturi,66.3333
7.0,49,0.42,-5.9,2012-02-19,Ruskotunturi,66.3333
7.0,55,0.78,-4.0,2012-02-20,Ruskotunturi,66.3333
7.0,53,0.55,-2.1,2012-02-21,Ruskotunturi,66.3333
1.0,53,1.0,-4.6,2012-02-22,Ruskotunturi,66.3333
8.0,53,0.66,-4.7,2012-02-23,Ruskotunturi,66.3333
8.0,52,0.62,-6.6,2012-02-24,Ruskotunturi,66.3333
8.0,52,0.73,-6.9,2012-02-25,Ruskotunturi,66.3333
1.0,52,1.53,-11.9,2012-02-26,Ruskotunturi,66.3333
7.0,50,1.62,-14.3,2012-02-27,Ruskotunturi,66.3333
0.0,52,0.59,-6.7,2012-02-28,Ruskotunturi,66.3333
7.0,53,1.43,-5.1,2012-02-29,Ruskotunturi,66.3333
7.0,54,0.7,-0.3,2012-03-01,Ruskotunturi,66.3333
7.0,50,1.51,0.8,2012-03-02,Ruskotunturi,66.3333
1.0,50,1.84,-5.2,2012-03-03,Ruskotunturi,66.3333
1.0,49,1.98,-11.8,2012-03-04,Ruskotunturi,66.3333
0.0,49,2.13,-12.1,2012-03-05,Ruskotunturi,66.3333
2.0,49,2.13,-11.1,2012-03-06,Ruskotunturi,66.3333
1.0,49,2.06,-8.9,2012-03-07,Ruskotunturi,66.3333
0.0,49,0.82,-6.2,2012-03-08,Ruskotunturi,66.3333
7.0,49,0.56,-2.4,2012-03-09,Ruskotunturi,66.3333
8.0,51,2.09,2.3,2012-03-10,Ruskotunturi,66.3333
1.0,51,1.88,-0.3,2012-03-11,Ruskotunturi,66.3333
8.0,51,2.19,0.8,2012-03-12,Ruskotunturi,66.3333
3.0,51,2.17,-1.8,2012-03-13,Ruskotunturi,66.3333
1.0,51,2.71,-3.2,2012-03-14,Ruskotunturi,66.3333
1.0,51,1.2,-4.0,2012-03-15,Ruskotunturi,66.3333
7.0,51,2.62,3.2,2012-03-16,Ruskotunturi,66.3333
0.0,50,1.17,1.4,2012-03-17,Ruskotunturi,66.3333
7.0,50,3.05,-3.4,2012-03-18,Ruskotunturi,66.3333
7.0,50,1.74,-2.2,2012-03-19,Ruskotunturi,66.3333
7.0,51,3.0,-4.0,2012-03-20,Ruskotunturi,66.3333
7.0,51,2.26,-3.6,2012-03-21,Ruskotunturi,66.3333
8.0,51,1.17,0.3,2012-03-22,Ruskotunturi,66.3333
5.0,49,1.79,0.4,2012-03-23,Ruskotunturi,66.3333
7.0,51,2.2,0.4,2012-03-24,Ruskotunturi,66.3333
7.0,50,2.69,-0.1,2012-03-25,Ruskotunturi,66.3333
8.0,49,1.71,0.1,2012-03-26,Ruskotunturi,66.3333
7.0,49,1.89,0.0,2012-03-27,Ruskotunturi,66.3333
8.0,47,2.62,3.1,2012-03-28,Ruskotunturi,66.3333
8.0,45,1.85,-0.7,2012-03-29,Ruskotunturi,66.3333
0.0,43,3.85,-5.6,2012-03-30,Ruskotunturi,66.3333
1.0,43,3.56,-7.6,2012-03-31,Ruskotunturi,66.3333
0.0,43,3.78,-6.4,2012-04-01,Ruskotunturi,66.3333
1.0,43,3.98,-6.9,2012-04-02,Ruskotunturi,66.3333
2.0,43,3.99,-7.9,2012-04-03,Ruskotunturi,66.3333
8.0,43,4.04,-3.1,2012-04-04,Ruskotunturi,66.3333
6.0,43,4.18,-1.2,2012-04-05,Ruskotunturi,66.3333
1.0,42,4.51,-4.9,2012-04-06,Ruskotunturi,66.3333
3.0,43,4.61,-4.8,2012-04-07,Ruskotunturi,66.3333
0.0,43,4.81,-4.7,2012-04-08,Ruskotunturi,66.3333
1.0,43,4.04,-3.5,2012-04-09,Ruskotunturi,66.3333
1.0,43,1.95,-0.1,2012-04-10,Ruskotunturi,66.3333
7.0,43,1.64,2.6,2012-04-11,Ruskotunturi,66.3333
8.0,42,1.95,5.1,2012-04-12,Ruskotunturi,66.3333
8.0,38,4.04,1.2,2012-04-13,Ruskotunturi,66.3333
7.0,36,2.24,0.9,2012-04-14,Ruskotunturi,66.3333
8.0,36,2.14,1.4,2012-04-15,Ruskotunturi,66.3333
8.0,37,3.82,0.3,2012-04-16,Ruskotunturi,66.3333
5.0,37,3.58,0.3,2012-04-17,Ruskotunturi,66.3333
7.0,41,2.82,-0.3,2012-04-18,Ruskotunturi,66.3333
7.0,38,3.0,-0.4,2012-04-19,Ruskotunturi,66.3333
1.0,38,3.64,1.8,2012-04-20,Ruskotunturi,66.3333
7.0,38,1.85,2.2,2012-04-21,Ruskotunturi,66.3333
8.0,36,2.2,2.2,2012-04-22,Ruskotunturi,66.3333
7.0,35,4.06,6.5,2012-04-23,Ruskotunturi,66.3333
6.0,28,2.3,4.0,2012-04-24,Ruskotunturi,66.3333
9.0,25,2.82,2.0,2012-04-25,Ruskotunturi,66.3333
0.0,23,3.87,6.1,2012-04-26,Ruskotunturi,66.3333
8.0,15,2.1,5.8,2012-04-27,Ruskotunturi,66.3333
0.0,7,5.45,5.8,2012-04-28,Ruskotunturi,66.3333
8.0,-1,4.98,4.0,2012-04-29,Ruskotunturi,66.3333
0.0,-1,4.34,5.1,2012-04-30,Ruskotunturi,66.3333
7.0,-1,5.65,3.0,2012-05-01,Ruskotunturi,66.3333
7.0,-1,4.86,3.9,2012-05-02,Ruskotunturi,66.3333
8.0,-1,4.43,2.8,2012-05-03,Ruskotunturi,66.3333
7.0,-1,4.27,3.5,2012-05-04,Ruskotunturi,66.3333
7.0,-1,2.38,3.3,2012-05-05,Ruskotunturi,66.3333
8.0,-1,3.55,4.8,2012-05-06,Ruskotunturi,66.3333
3.0,-1,6.29,5.2,2012-05-07,Ruskotunturi,66.3333
1.0,-1,6.22,5.9,2012-05-08,Ruskotunturi,66.3333
0.0,-1,5.26,10.1,2012-05-09,Ruskotunturi,66.3333
8.0,-1,3.66,8.0,2012-05-10,Ruskotunturi,66.3333
8.0,-1,2.73,7.9,2012-05-11,Ruskotunturi,66.3333
8.0,-1,5.41,5.2,2012-05-12,Ruskotunturi,66.3333
0.0,-1,6.95,4.6,2012-05-13,Ruskotunturi,66.3333
0.0,-1,1.39,7.5,2012-05-14,Ruskotunturi,66.3333
7.0,-1,4.88,10.2,2012-05-15,Ruskotunturi,66.3333
8.0,-1,5.5,11.1,2012-05-16,Ruskotunturi,66.3333
7.0,-1,3.38,13.5,2012-05-17,Ruskotunturi,66.3333
8.0,-1,2.51,9.2,2012-05-18,Ruskotunturi,66.3333
7.0,-1,7.0,8.9,2012-05-19,Ruskotunturi,66.3333
5.0,-1,3.65,9.1,2012-05-20,Ruskotunturi,66.3333
7.0,-1,7.47,6.9,2012-05-21,Ruskotunturi,66.3333
0.0,-1,7.59,8.3,2012-05-22,Ruskotunturi,66.3333
0.0,-1,7.15,8.8,2012-05-23,Ruskotunturi,66.3333
0.0,-1,7.09,10.1,2012-05-24,Ruskotunturi,66.3333
2.0,-1,4.39,12.6,2012-05-25,Ruskotunturi,66.3333
0.0,-1,6.33,12.4,2012-05-26,Ruskotunturi,66.3333
7.0,-1,7.32,13.2,2012-05-27,Ruskotunturi,66.3333
0.0,-1,5.56,10.4,2012-05-28,Ruskotunturi,66.3333
8.0,0,5.33,7.5,2012-05-29,Ruskotunturi,66.3333
8.0,-1,6.01,7.6,2012-05-30,Ruskotunturi,66.3333
6.0,-1,5.48,8.3,2012-05-31,Ruskotunturi,66.3333
7.0,-1,4.64,7.8,2012-06-01,Ruskotunturi,66.3333
7.0,-1,2.62,9.9,2012-06-02,Ruskotunturi,66.3333
7.0,-1,3.75,11.2,2012-06-03,Ruskotunturi,66.3333
8.0,-1,3.93,9.8,2012-06-04,Ruskotunturi,66.3333
7.0,-1,3.1,9.4,2012-06-05,Ruskotunturi,66.3333
8.0,-1,4.46,9.9,2012-06-06,Ruskotunturi,66.3333
0.0,-1,4.22,8.3,2012-06-07,Ruskotunturi,66.3333
0.0,-1,4.86,10.0,2012-06-08,Ruskotunturi,66.3333
2.0,-1,5.42,8.7,2012-06-09,Ruskotunturi,66.3333
7.0,-1,6.21,11.8,2012-06-10,Ruskotunturi,66.3333
8.0,-1,5.07,13.1,2012-06-11,Ruskotunturi,66.3333
7.0,-1,6.94,14.5,2012-06-12,Ruskotunturi,66.3333
1.0,-1,6.8,13.8,2012-06-13,Ruskotunturi,66.3333
0.0,-1,6.55,15.9,2012-06-14,Ruskotunturi,66.3333
7.0,-1,5.42,14.3,2012-06-15,Ruskotunturi,66.3333
0.0,-1,8.24,15.6,2012-06-16,Ruskotunturi,66.3333
7.0,-1,2.98,14.8,2012-06-17,Ruskotunturi,66.3333
8.0,-1,3.38,14.0,2012-06-18,Ruskotunturi,66.3333
6.0,-1,3.43,14.1,2012-06-19,Ruskotunturi,66.3333
8.0,-1,3.74,12.3,2012-06-20,Ruskotunturi,66.3333
7.0,-1,4.78,11.5,2012-06-21,Ruskotunturi,66.3333
7.0,-1,7.57,12.5,2012-06-22,Ruskotunturi,66.3333
0.0,-1,7.68,15.1,2012-06-23,Ruskotunturi,66.3333
0.0,-1,6.16,14.9,2012-06-24,Ruskotunturi,66.3333
7.0,-1,3.45,13.1,2012-06-25,Ruskotunturi,66.3333
6.0,-1,3.25,14.5,2012-06-26,Ruskotunturi,66.3333
7.0,-1,2.21,11.1,2012-06-27,Ruskotunturi,66.3333
7.0,-1,5.39,9.0,2012-06-28,Ruskotunturi,66.3333
0.0,-1,5.63,11.6,2012-06-29,Ruskotunturi,66.3333
8.0,-1,2.1,14.3,2012-06-30,Ruskotunturi,66.3333
8.0,-1,2.66,14.7,2012-07-01,Ruskotunturi,66.3333
7.0,-1,5.77,16.2,2012-07-02,Ruskotunturi,66.3333
0.0,-1,7.41,14.7,2012-07-03,Ruskotunturi,66.3333
0.0,-1,8.37,13.5,2012-07-04,Ruskotunturi,66.3333
4.0,-1,7.09,17.3,2012-07-05,Ruskotunturi,66.3333
0.0,-1,6.02,20.4,2012-07-06,Ruskotunturi,66.3333
0.0,-1,5.16,20.7,2012-07-07,Ruskotunturi,66.3333
8.0,-1,4.65,18.7,2012-07-08,Ruskotunturi,66.3333
7.0,-1,6.63,18.7,2012-07-09,Ruskotunturi,66.3333
5.0,-1,4.49,13.8,2012-07-10,Ruskotunturi,66.3333
7.0,-1,3.2,16.4,2012-07-11,Ruskotunturi,66.3333
7.0,-1,3.46,16.3,2012-07-12,Ruskotunturi,66.3333
7.0,-1,2.9,17.3,2012-07-13,Ruskotunturi,66.3333
7.0,-1,4.45,15.4,2012-07-14,Ruskotunturi,66.3333
7.0,-1,6.09,17.0,2012-07-15,Ruskotunturi,66.3333
4.0,-1,6.16,17.9,2012-07-16,Ruskotunturi,66.3333
7.0,-1,7.21,15.9,2012-07-17,Ruskotunturi,66.3333
0.0,-1,6.11,17.3,2012-07-18,Ruskotunturi,66.3333
4.0,-1,2.95,15.2,2012-07-19,Ruskotunturi,66.3333
8.0,-1,6.81,13.5,2012-07-20,Ruskotunturi,66.3333
0.0,-1,4.31,13.8,2012-07-21,Ruskotunturi,66.3333
0.0,-1,5.71,13.4,2012-07-22,Ruskotunturi,66.3333
7.0,-1,5.42,14.2,2012-07-23,Ruskotunturi,66.3333
7.0,-1,6.32,16.9,2012-07-24,Ruskotunturi,66.3333
7.0,-1,5.48,14.8,2012-07-25,Ruskotunturi,66.3333
0.0,-1,6.54,14.9,2012-07-26,Ruskotunturi,66.3333
0.0,-1,6.01,14.9,2012-07-27,Ruskotunturi,66.3333
0.0,-1,5.46,17.7,2012-07-28,Ruskotunturi,66.3333
7.0,-1,3.3,19.2,2012-07-29,Ruskotunturi,66.3333
6.0,-1,3.3,19.4,2012-07-30,Ruskotunturi,66.3333
7.0,-1,4.17,18.6,2012-07-31,Ruskotunturi,66.3333
7.0,-1,4.7,16.5,2012-08-01,Ruskotunturi,66.3333
4.0,-1,5.5,15.7,2012-08-02,Ruskotunturi,66.3333
7.0,-1,5.77,16.6,2012-08-03,Ruskotunturi,66.3333
8.0,-1,4.51,16.4,2012-08-04,Ruskotunturi,66.3333
7.0,-1,4.46,16.5,2012-08-05,Ruskotunturi,66.3333
0.0,-1,3.81,16.2,2012-08-06,Ruskotunturi,66.3333
0.0,-1,2.01,12.9,2012-08-07,Ruskotunturi,66.3333
8.0,-1,3.18,10.5,2012-08-08,Ruskotunturi,66.3333
7.0,-1,2.93,10.9,2012-08-09,Ruskotunturi,66.3333
8.0,-1,5.1,11.9,2012-08-10,Ruskotunturi,66.3333
0.0,-1,4.92,13.1,2012-08-11,Ruskotunturi,66.3333
7.0,-1,3.98,15.2,2012-08-12,Ruskotunturi,66.3333
0.0,-1,4.68,15.6,2012-08-13,Ruskotunturi,66.3333
0.0,-1,5.63,16.0,2012-08-14,Ruskotunturi,66.3333
1.0,-1,5.21,18.3,2012-08-15,Ruskotunturi,66.3333
3.0,-1,4.88,18.1,2012-08-16,Ruskotunturi,66.3333
0.0,-1,5.07,17.9,2012-08-17,Ruskotunturi,66.3333
0.0,-1,3.72,15.9,2012-08-18,Ruskotunturi,66.3333
7.0,-1,4.82,12.0,2012-08-19,Ruskotunturi,66.3333
7.0,-1,5.51,10.0,2012-08-20,Ruskotunturi,66.3333
0.0,-1,2.54,12.7,2012-08-21,Ruskotunturi,66.3333
7.0,-1,1.68,12.5,2012-08-22,Ruskotunturi,66.3333
8.0,-1,2.16,12.2,2012-08-23,Ruskotunturi,66.3333
8.0,-1,4.5,11.6,2012-08-24,Ruskotunturi,66.3333
7.0,-1,4.51,12.5,2012-08-25,Ruskotunturi,66.3333
0.0,-1,3.99,13.9,2012-08-26,Ruskotunturi,66.3333
7.0,-1,3.71,15.1,2012-08-27,Ruskotunturi,66.3333
0.0,-1,4.53,14.8,2012-08-28,Ruskotunturi,66.3333
7.0,-1,2.93,13.1,2012-08-29,Ruskotunturi,66.3333
7.0,-1,3.3,11.6,2012-08-30,Ruskotunturi,66.3333
0.0,-1,2.48,10.9,2012-08-31,Ruskotunturi,66.3333
8.0,-1,1.82,11.9,2012-09-01,Ruskotunturi,66.3333
7.0,-1,1.28,10.1,2012-09-02,Ruskotunturi,66.3333
7.0,-1,3.07,11.7,2012-09-03,Ruskotunturi,66.3333
1.0,-1,3.29,11.2,2012-09-04,Ruskotunturi,66.3333
7.0,-1,2.69,13.1,2012-09-05,Ruskotunturi,66.3333
0.0,-1,2.77,12.0,2012-09-06,Ruskotunturi,66.3333
7.0,-1,2.69,8.3,2012-09-07,Ruskotunturi,66.3333
1.0,-1,3.23,7.1,2012-09-08,Ruskotunturi,66.3333
7.0,-1,3.94,8.5,2012-09-09,Ruskotunturi,66.3333
0.0,-1,3.24,7.9,2012-09-10,Ruskotunturi,66.3333
7.0,-1,1.1,13.5,2012-09-11,Ruskotunturi,66.3333
4.0,-1,1.35,12.8,2012-09-12,Ruskotunturi,66.3333
6.0,-1,2.37,9.9,2012-09-13,Ruskotunturi,66.3333
1.0,-1,1.27,9.3,2012-09-14,Ruskotunturi,66.3333
7.0,-1,1.73,11.1,2012-09-15,Ruskotunturi,66.3333
3.0,-1,2.88,10.8,2012-09-16,Ruskotunturi,66.3333
0.0,-1,0.62,11.7,2012-09-17,Ruskotunturi,66.3333
6.0,-1,2.85,11.1,2012-09-18,Ruskotunturi,66.3333
8.0,-1,1.74,11.1,2012-09-19,Ruskotunturi,66.3333
7.0,-1,1.17,8.9,2012-09-20,Ruskotunturi,66.3333
4.0,-1,1.93,8.0,2012-09-21,Ruskotunturi,66.3333
0.0,-1,1.55,6.8,2012-09-22,Ruskotunturi,66.3333
7.0,-1,2.47,8.4,2012-09-23,Ruskotunturi,66.3333
0.0,-1,1.93,6.7,2012-09-24,Ruskotunturi,66.3333
8.0,-1,2.2,5.1,2012-09-25,Ruskotunturi,66.3333
7.0,-1,1.39,4.8,2012-09-26,Ruskotunturi,66.3333
8.0,-1,0.48,8.4,2012-09-27,Ruskotunturi,66.3333
7.0,-1,0.85,6.2,2012-09-28,Ruskotunturi,66.3333
7.0,-1,1.21,6.2,2012-09-29,Ruskotunturi,66.3333
7.0,-1,0.97,8.9,2012-09-30,Ruskotunturi,66.3333
7.0,-1,0.92,9.4,2012-10-01,Ruskotunturi,66.3333
7.0,-1,0.59,10.9,2012-10-02,Ruskotunturi,66.3333
7.0,-1,0.68,9.4,2012-10-03,Ruskotunturi,66.3333
0.0,-1,0.53,9.0,2012-10-04,Ruskotunturi,66.3333
7.0,-1,0.55,9.0,2012-10-05,Ruskotunturi,66.3333
8.0,-1,0.63,8.2,2012-10-06,Ruskotunturi,66.3333
8.0,-1,0.8,7.7,2012-10-07,Ruskotunturi,66.3333
7.0,-1,0.85,7.1,2012-10-08,Ruskotunturi,66.3333
8.0,-1,0.72,6.0,2012-10-09,Ruskotunturi,66.3333
7.0,-1,0.92,6.5,2012-10-10,Ruskotunturi,66.3333
8.0,-1,0.88,5.1,2012-10-11,Ruskotunturi,66.3333
7.0,-1,0.98,5.2,2012-10-12,Ruskotunturi,66.3333
7.0,-1,0.81,4.0,2012-10-13,Ruskotunturi,66.3333
8.0,-1,0.73,3.5,2012-10-14,Ruskotunturi,66.3333
0.0,-1,0.95,1.6,2012-10-15,Ruskotunturi,66.3333
0.0,-1,0.36,1.5,2012-10-16,Ruskotunturi,66.3333
8.0,-1,0.56,2.8,2012-10-17,Ruskotunturi,66.3333
8.0,-1,0.43,3.7,2012-10-18,Ruskotunturi,66.3333
8.0,-1,0.46,5.2,2012-10-19,Ruskotunturi,66.3333
7.0,-1,1.24,0.3,2012-10-20,Ruskotunturi,66.3333
0.0,-1,0.86,-1.8,2012-10-21,Ruskotunturi,66.3333
9.0,-1,0.7,-1.7,2012-10-22,Ruskotunturi,66.3333
8.0,-1,0.63,0.8,2012-10-23,Ruskotunturi,66.3333
7.0,-1,0.69,3.7,2012-10-24,Ruskotunturi,66.3333
2.0,-1,0.65,-0.4,2012-10-25,Ruskotunturi,66.3333
8.0,-1,0.75,-3.3,2012-10-26,Ruskotunturi,66.3333
8.0,-1,0.47,-4.1,2012-10-27,Ruskotunturi,66.3333
0.0,-1,0.54,-4.1,2012-10-28,Ruskotunturi,66.3333
7.0,-1,0.34,-2.7,2012-10-29,Ruskotunturi,66.3333
8.0,5,0.2,0.5,2012-10-30,Ruskotunturi,66.3333
8.0,3,0.17,-1.7,2012-10-31,Ruskotunturi,66.3333
8.0,3,0.15,2.2,2012-11-01,Ruskotunturi,66.3333
8.0,-1,0.19,1.9,2012-11-02,Ruskotunturi,66.3333
8.0,-1,0.18,2.9,2012-11-03,Ruskotunturi,66.3333
9.0,-1,0.14,1.8,2012-11-04,Ruskotunturi,66.3333
8.0,-1,0.22,2.0,2012-11-05,Ruskotunturi,66.3333
7.0,-1,0.23,-0.6,2012-11-06,Ruskotunturi,66.3333
8.0,-1,0.23,-0.5,2012-11-07,Ruskotunturi,66.3333
0.0,-1,0.31,-0.5,2012-11-08,Ruskotunturi,66.3333
1.0,-1,0.39,-3.6,2012-11-09,Ruskotunturi,66.3333
7.0,-1,0.15,0.0,2012-11-10,Ruskotunturi,66.3333
8.0,-1,0.12,3.3,2012-11-11,Ruskotunturi,66.3333
8.0,-1,0.13,3.0,2012-11-12,Ruskotunturi,66.3333
0.0,-1,0.29,-0.2,2012-11-13,Ruskotunturi,66.3333
0.0,-1,0.11,-0.2,2012-11-14,Ruskotunturi,66.3333
0.0,-1,0.25,2.4,2012-11-15,Ruskotunturi,66.3333
0.0,-1,0.11,-0.5,2012-11-16,Ruskotunturi,66.3333
8.0,-1,0.09,1.8,2012-11-17,Ruskotunturi,66.3333
8.0,-1,0.08,4.4,2012-11-18,Ruskotunturi,66.3333
8.0,-1,0.2,2.2,2012-11-19,Ruskotunturi,66.3333
0.0,-1,0.1,1.9,2012-11-20,Ruskotunturi,66.3333
8.0,-1,0.08,5.7,2012-11-21,Ruskotunturi,66.3333
8.0,-1,0.06,5.5,2012-11-22,Ruskotunturi,66.3333
8.0,-1,0.07,4.7,2012-11-23,Ruskotunturi,66.3333
7.0,-1,0.07,4.0,2012-11-24,Ruskotunturi,66.3333
8.0,-1,0.06,2.7,2012-11-25,Ruskotunturi,66.3333
8.0,-1,0.07,1.0,2012-11-26,Ruskotunturi,66.3333
8.0,-1,0.09,-4.0,2012-11-27,Ruskotunturi,66.3333
0.0,-1,0.09,-10.0,2012-11-28,Ruskotunturi,66.3333
0.0,-1,0.06,-12.2,2012-11-29,Ruskotunturi,66.3333
0.0,-1,0.09,-10.8,2012-11-30,Ruskotunturi,66.3333
7.0,-1,0.05,-8.2,2012-12-01,Ruskotunturi,66.3333
8.0,2,0.05,-14.1,2012-12-02,Ruskotunturi,66.3333
1.0,3,0.05,-21.8,2012-12-03,Ruskotunturi,66.3333
9.0,3,0.05,-21.9,2012-12-04,Ruskotunturi,66.3333
8.0,5,0.04,-14.3,2012-12-05,Ruskotunturi,66.3333
1.0,6,0.05,-22.0,2012-12-06,Ruskotunturi,66.3333
0.0,5,0.03,-12.3,2012-12-07,Ruskotunturi,66.3333
8.0,7,0.03,-5.8,2012-12-08,Ruskotunturi,66.3333
7.0,10,0.03,-7.0,2012-12-09,Ruskotunturi,66.3333
7.0,9,0.02,-8.7,2012-12-10,Ruskotunturi,66.3333
8.0,9,0.02,-6.7,2012-12-11,Ruskotunturi,66.3333
8.0,9,0.02,-3.8,2012-12-12,Ruskotunturi,66.3333
8.0,11,0.02,-4.0,2012-12-13,Ruskotunturi,66.3333
7.0,14,0.02,-4.9,2012-12-14,Ruskotunturi,66.3333
8.0,13,0.02,-6.8,2012-12-15,Ruskotunturi,66.3333
7.0,12,0.02,-8.9,2012-12-16,Ruskotunturi,66.3333
8.0,13,0.02,-8.1,2012-12-17,Ruskotunturi,66.3333
8.0,15,0.02,-11.8,2012-12-18,Ruskotunturi,66.3333
0.0,14,0.01,-18.0,2012-12-19,Ruskotunturi,66.3333
7.0,14,0.02,-17.4,2012-12-20,Ruskotunturi,66.3333
0.0,14,0.02,-22.7,2012-12-21,Ruskotunturi,66.3333
0.0,14,0.02,-23.5,2012-12-22,Ruskotunturi,66.3333
8.0,14,0.02,-23.1,2012-12-23,Ruskotunturi,66.3333
0.0,14,0.02,-19.9,2012-12-24,Ruskotunturi,66.3333
8.0,15,0.02,-19.9,2012-12-25,Ruskotunturi,66.3333
8.0,14,0.02,-17.2,2012-12-26,Ruskotunturi,66.3333
8.0,20,0.02,-7.8,2012-12-27,Ruskotunturi,66.3333
8.0,26,0.02,-7.9,2012-12-28,Ruskotunturi,66.3333
0.0,25,0.02,-12.7,2012-12-29,Ruskotunturi,66.3333
8.0,27,0.02,-2.7,2012-12-30,Ruskotunturi,66.3333
8.0,27,0.02,-0.6,2012-12-31,Ruskotunturi,66.3333
8.0,30,0.02,0.5,2013-01-01,Ruskotunturi,66.3333
8.0,31,0.03,0.4,2013-01-02,Ruskotunturi,66.3333
8.0,29,0.03,-2.1,2013-01-03,Ruskotunturi,66.3333
8.0,31,0.04,-6.6,2013-01-04,Ruskotunturi,66.3333
