"Observation station","Year","Month","Day","Time [Local time]","Average temperature [°C]"
"Pudasjärvi airfield","2023","12","4","02:00","-12.7"
"Pudasjärvi airfield","2023","12","5","02:00","-14"
"Pudasjärvi airfield","2023","12","6","02:00","-18.2"
"Pudasjärvi airfield","2023","12","7","02:00","-13.5"
"Pudasjärvi airfield","2023","12","8","02:00","-11.1"
"Pudasjärvi airfield","2023","12","9","02:00","-14.6"
"Pudasjärvi airfield","2023","12","10","02:00","-12.6"
"Pudasjärvi airfield","2023","12","11","02:00","-13.6"
"Pudasjärvi airfield","2023","12","12","02:00","-13.5"
"Pudasjärvi airfield","2023","12","13","02:00","-13.3"
"Pudasjärvi airfield","2023","12","14","02:00","-10.3"
"Pudasjärvi airfield","2023","12","15","02:00","-8.9"
"Pudasjärvi airfield","2023","12","16","02:00","-5.5"
"Pudasjärvi airfield","2023","12","17","02:00","-1"
"Pudasjärvi airfield","2023","12","18","02:00","-1.3"
"Pudasjärvi airfield","2023","12","19","02:00","-1.3"
"Pudasjärvi airfield","2023","12","20","02:00","-8.4"
"Pudasjärvi airfield","2023","12","21","02:00","-14.4"
"Pudasjärvi airfield","2023","12","22","02:00","-8.3"
"Pudasjärvi airfield","2023","12","23","02:00","-2.9"
"Pudasjärvi airfield","2023","12","24","02:00","-1.8"
"Pudasjärvi airfield","2023","12","25","02:00","-2.8"
"Pudasjärvi airfield","2023","12","26","02:00","-4.7"
"Pudasjärvi airfield","2023","12","27","02:00","-7"
"Pudasjärvi airfield","2023","12","28","02:00","-6.4"
"Pudasjärvi airfield","2023","12","29","02:00","-8.4"
"Pudasjärvi airfield","2023","12","30","02:00","-12.8"
"Pudasjärvi airfield","2023","12","31","02:00","-17.3"
